Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Wind,PV,CSP,Other RE,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Total UCLF+OCLF,Non Comm Sentout
2020-03-30 00:00:00,20536.267,15664.0,16487.94,15738.4,15738.4,16331.557,1858.488,1099.0,15277.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.856,0.0,41.951,10.35,83.4,43.3,20.49,45017.0,9912.0,7891.722,451.638,-2.0,-1.6,0.0,-2257.0,593.157,2079.76,1699.19,500.0,21.78,4300.73,8343.3600000000006,501.0
2020-03-30 01:00:00,20338.48,15354.0,16087.611,15406.27,15406.27,15919.641,1676.525,1111.0,15239.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.114,0.0,41.723,10.534,85.4,44.0,23.08,45017.0,9912.0,7891.722,451.638,-2.0,-1.73,0.0,-2563.0,513.371,2079.76,1699.19,500.0,21.78,4300.73,8343.3600000000006,501.0
2020-03-30 02:00:00,20352.798,15247.0,15886.072,15235.27,15235.27,15712.723,1612.05,1115.0,15000.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.326,0.0,41.249,10.878,87.0,46.0,26.42,45017.0,9912.0,7891.722,451.638,-2.0,-1.73,0.0,-2498.0,477.453,2079.76,1699.19,500.0,21.78,4300.73,8343.3600000000006,502.0
2020-03-30 03:00:00,20611.212,15472.0,16053.908,15443.4,15443.4,15840.98,1610.903,1118.0,15171.0,1626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.172,0.0,2.953,10.455,89.0,47.6,29.55,45017.0,9912.0,7879.618,451.638,-2.0,-1.6,0.0,-2468.0,397.58,2079.76,1699.19,500.0,21.78,4300.73,8331.2559999999994,503.0
2020-03-30 04:00:00,21588.339,16203.0,16726.634,15939.27,15939.27,16316.508,1597.407,1085.0,15739.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.935,0.0,0.0,10.303,90.6,49.6,32.88,45017.0,9912.0,7830.593,451.638,-2.0,-1.73,0.0,-2516.0,377.238,2079.76,1699.19,500.0,21.78,4300.73,8282.2309999999998,503.0
2020-03-30 05:00:00,23353.707,17397.0,17878.018,16687.4,16687.4,17082.14,1790.197,1240.0,16319.0,1634.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,383.842,0.0,0.0,10.898,91.8,51.2,35.95,45017.0,9912.0,7378.137,451.638,-2.0,-1.6,0.0,-2514.0,394.74,2079.76,1699.19,500.0,21.78,4300.73,7829.7749999999996,503.0
2020-03-30 06:00:00,25071.238,18561.0,19066.617,17561.27,17561.27,17983.085,1777.896,1303.0,16169.0,1638.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,389.769,9.899,11.419,10.728,93.3,53.2,39.09,45017.0,9912.0,7233.278,478.938,-2.0,-1.73,0.0,-2017.0,421.815,2079.76,1699.19,500.0,21.78,4300.73,7712.2160000000003,502.0
2020-03-30 07:00:00,26302.974,19578.0,20369.142,18486.53,18486.53,19279.256,1644.761,1326.0,15945.0,1633.0,0.0,0.0,238.0,17.0,0.0,0.0,0.0,0.0,381.92,323.46,76.785,10.561,95.1,55.2,41.33,45017.0,9912.0,7218.492,490.638,-2.0,-1.47,0.0,-669.0,792.726,2079.76,1699.19,500.0,21.78,4300.73,7709.1300000000001,503.0
2020-03-30 08:00:00,27248.361,20395.0,21725.464,19855.27,19855.27,21140.421,1779.11,1375.0,15466.0,1632.0,0.0,0.0,238.0,1168.0,0.0,0.0,0.0,0.0,308.776,818.707,145.772,11.896,96.3,55.5,41.15,45017.0,9912.0,7218.492,490.638,-2.0,-1.73,0.0,-20.0,1285.151,2079.76,1699.19,500.0,21.78,4300.73,7709.1300000000001,502.0
2020-03-30 09:00:00,27309.029,20751.0,22462.932,20187.4,20187.4,21854.289,1864.451,1361.0,15608.0,1631.0,0.0,0.0,0.0,1602.0,0.0,0.0,0.0,0.0,269.351,1139.807,245.357,12.374,95.1,55.2,39.09,45017.0,9912.0,7596.358,490.638,-2.0,-1.6,0.0,-11.0,1666.889,2079.76,1699.19,500.0,21.78,4300.73,8086.9960000000001,605.0
2020-03-30 10:00:00,27465.439,20930.0,22827.436,20243.27,20243.27,22167.091,1875.198,1357.0,15608.0,1631.0,0.0,0.0,0.0,1663.0,0.0,0.0,0.0,0.0,329.702,1320.647,261.71,11.762,93.0,53.6,36.8,45017.0,9912.0,7704.3,490.638,-2.0,-1.73,0.0,-12.0,1923.821,2079.76,1699.19,500.0,21.78,4300.73,8194.9380000000001,696.0
2020-03-30 11:00:00,27314.822,20847.0,22848.114,20151.4,20151.4,22222.427,1846.352,1353.0,15609.0,1631.0,0.0,0.0,0.0,1576.0,0.0,0.0,0.0,0.0,478.907,1355.827,224.447,11.846,91.2,53.2,34.55,45017.0,9912.0,7688.271,490.638,-2.0,-1.6,0.0,-14.0,2071.027,2079.76,1699.19,500.0,21.78,4300.73,8178.9089999999997,636.0
2020-03-30 12:00:00,27110.413,20672.0,22722.99,20157.27,20157.27,22236.358,1871.223,1358.0,15795.0,1628.0,0.0,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,555.184,1309.365,202.978,11.561,89.4,52.0,32.38,45017.0,9912.0,7613.082,490.638,-2.0,-1.73,0.0,-15.0,2079.088,2079.76,1699.19,500.0,21.78,4300.73,8103.7200000000003,588.0
2020-03-30 13:00:00,27014.414,20459.0,22495.677,20086.4,20086.4,21937.52,1790.341,1362.0,15856.0,1628.0,0.0,0.0,0.0,1252.0,0.0,0.0,0.0,0.0,530.99,1135.155,174.778,10.197,88.6,51.2,29.55,45017.0,9912.0,7717.332,490.638,-2.0,-1.6,0.0,-8.0,1851.12,2079.76,1699.19,500.0,21.78,4300.73,8207.9699999999993,602.0
2020-03-30 14:00:00,27152.906,20283.0,22210.566,20323.27,20323.27,22044.842,1973.241,1348.0,15883.0,1626.0,0.0,0.0,0.0,1477.0,0.0,0.0,0.0,0.0,560.032,982.155,169.353,10.032,88.2,50.0,26.48,45017.0,9912.0,7752.082,490.638,-2.0,-1.73,0.0,-7.0,1721.572,2079.76,1699.19,500.0,21.78,4300.73,8242.7199999999993,588.0
2020-03-30 15:00:00,27482.426,20471.0,22264.971,20719.4,20719.4,22223.74,1945.159,1355.0,16413.0,1624.0,0.0,0.0,0.0,1348.0,0.0,0.0,0.0,0.0,550.46,740.646,203.078,10.156,87.8,49.6,23.28,45017.0,9773.333,7752.082,490.638,-2.0,-1.6,0.0,-17.0,1504.34,2079.76,1699.19,500.0,21.78,4300.73,8242.7199999999993,591.0
2020-03-30 16:00:00,27723.696,21154.0,22731.963,21956.27,21956.27,23153.493,2098.312,1357.0,17741.0,1623.0,0.0,0.0,0.0,1253.0,0.0,0.0,0.0,0.0,527.385,498.12,161.441,10.277,86.2,48.0,21.02,45017.0,9272.0,7665.987,651.812,-2.0,-1.73,0.0,-14.0,1197.223,2079.76,1699.19,500.0,21.78,4300.73,8317.7990000000009,611.0
2020-03-30 17:00:00,27954.743,22222.0,23512.972,23161.606,23161.606,24114.452,2043.834,1360.0,18173.0,1624.0,0.0,0.0,202.0,1770.0,0.0,0.0,0.0,51.206,485.616,199.478,257.754,9.998,84.2,46.0,20.29,45017.0,9272.0,7512.615,817.229,-2.0,-1.6,0.0,-15.0,952.846,2079.76,1699.19,500.0,21.78,4300.73,8329.8439999999991,589.0
2020-03-30 18:00:00,29415.681,23738.0,24856.575,24260.21,24535.86,25475.404,1842.352,1333.0,18076.0,1622.0,0.0,0.0,524.0,2405.0,275.65,0.0,0.0,304.81,641.945,5.853,281.598,10.148,81.8,43.7,18.32,45017.0,9272.0,7560.129,828.312,-2.0,-1.6,0.0,-1.0,939.544,2079.76,1699.19,500.0,21.78,4300.73,8388.4410000000007,591.0
2020-03-30 19:00:00,29035.12,22946.0,24070.281,22688.661,22860.011,24021.274,1813.538,1331.0,18214.0,1622.0,0.0,0.0,528.0,744.0,171.35,0.0,0.0,313.391,854.529,0.0,296.311,10.423,79.4,41.7,14.6,45017.0,9272.0,7446.169,743.312,-2.0,-1.73,0.0,-60.0,1161.263,2079.76,1699.19,500.0,21.78,4300.73,8189.4809999999998,585.0
2020-03-30 20:00:00,27053.998,21247.0,22325.877,20870.508,20870.508,22020.39,2037.748,1320.0,18246.0,1621.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,49.238,891.305,0.0,247.28,11.297,79.0,40.9,13.69,45017.0,9272.0,7526.565,682.99,-2.0,-1.73,0.0,-419.0,1149.882,2079.76,1699.19,500.0,21.78,4300.73,8209.5550000000003,587.0
2020-03-30 21:00:00,25053.007,19374.0,20347.685,19387.4,19387.4,20274.221,2088.451,1267.0,18323.0,1621.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,746.512,0.0,129.002,11.307,79.0,40.9,14.74,45017.0,9272.0,7500.319,616.866,-2.0,-1.6,0.0,-1821.0,886.821,2079.76,1699.19,500.0,21.78,4300.73,8117.1850000000004,585.0
2020-03-30 22:00:00,23621.416,17907.0,18597.044,17673.27,17673.27,18355.545,1835.095,1068.0,17561.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.76,0.0,1.776,11.739,79.8,41.7,17.3,45017.0,9272.0,7473.522,549.866,-2.0,-1.73,0.0,-2573.0,682.275,2079.76,1699.19,500.0,21.78,4300.73,8023.3879999999999,587.0
2020-03-30 23:00:00,22351.008,16919.0,17449.271,16714.4,16714.4,17249.498,1793.541,1092.0,16448.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.408,0.0,0.0,11.69,82.2,43.3,21.02,45017.0,9272.0,7576.522,549.866,-2.0,-1.6,0.0,-2443.0,535.098,2079.76,1699.19,500.0,21.78,4300.73,8126.3879999999999,591.0
2020-03-31 00:00:00,21908.802,16549.617,17108.324,16211.4,16211.4,16717.51,1703.071,1063.0,16084.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.887,0.0,0.0,11.223,83.4,44.65,24.14,45017.0,9272.0,7735.774,544.616,-2.0,-1.6,0.0,-2552.0,506.11,2079.76,1699.19,500.0,21.78,4300.73,8280.3899999999994,523.0
2020-03-31 01:00:00,21634.876,16153.593,16658.024,15750.4,15750.4,16281.284,1669.44,1055.0,15614.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.433,0.0,0.0,11.451,85.0,46.0,27.38,45017.0,9272.0,7742.902,534.866,-2.0,-1.6,0.0,-2535.0,530.884,2079.76,1699.19,500.0,21.78,4300.73,8277.768,500.0
2020-03-31 02:00:00,21562.961,15951.763,16484.709,15306.27,15306.27,16042.98,1649.48,1055.0,15172.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.822,0.0,0.0,11.888,86.6,48.0,30.63,45017.0,9272.0,7891.177,534.866,-2.0,-1.73,0.0,-2537.0,736.71,2079.76,1699.19,500.0,21.78,4300.73,8426.0429999999997,501.0
2020-03-31 03:00:00,21925.198,15989.877,16508.081,15213.27,15213.27,16101.377,1655.922,956.0,15173.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.837,0.0,0.0,11.27,88.6,50.0,33.87,45017.0,9272.0,7898.983,534.866,-2.0,-1.73,0.0,-2532.0,888.107,2079.76,1699.19,500.0,21.78,4300.73,8433.8490000000002,498.0
2020-03-31 04:00:00,22709.404,16570.058,17101.69,15547.4,15547.4,16444.19,1688.312,1010.0,15413.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.884,0.0,0.0,10.906,90.3,51.2,37.05,45017.0,9272.0,8463.415,534.866,-2.0,-1.6,0.0,-2493.0,896.79,2079.76,1699.19,500.0,21.78,4300.73,8998.2810000000009,503.0
2020-03-31 05:00:00,24454.819,17428.85,18012.81,16294.27,16294.27,17107.217,1757.771,1132.0,15982.0,1621.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,801.399,0.0,0.0,11.548,91.8,53.2,40.21,45017.0,9272.0,8316.447,441.312,-2.0,-1.73,0.0,-2476.0,812.947,2079.76,1699.19,500.0,21.78,4300.73,8757.759,502.0
2020-03-31 06:00:00,25948.652,18137.755,18852.964,17101.0,17101.0,18003.447,1803.771,1249.0,15756.0,1623.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,887.021,4.141,0.0,11.285,93.0,55.2,43.31,45017.0,9272.0,8213.397,441.312,-2.0,0.0,0.0,-1998.0,902.447,2079.76,1699.19,500.0,21.78,4300.73,8654.7090000000007,502.0
2020-03-31 07:00:00,27154.796,19247.935,20242.887,18147.27,18147.27,19174.089,1718.469,1280.0,15403.0,1623.0,0.0,0.0,122.0,80.0,0.0,0.0,0.0,0.0,834.653,181.292,0.0,10.874,94.5,56.7,45.53,45017.0,9210.0,8130.682,441.312,-2.0,-1.73,0.0,-357.0,1026.819,2079.76,1699.19,500.0,21.78,4300.73,8571.9940000000006,501.0
2020-03-31 08:00:00,27692.675,20294.144,21591.729,19397.4,19397.4,20782.717,1813.172,1327.0,15353.0,1623.0,0.0,0.0,122.0,995.0,0.0,0.0,0.0,0.0,753.495,601.143,19.497,11.182,95.4,56.7,45.19,45017.0,9152.0,8223.682,551.312,-2.0,-1.6,0.0,-19.0,1385.317,2079.76,1699.19,500.0,21.78,4300.73,8774.9940000000006,501.0
2020-03-31 09:00:00,27560.862,20575.934,22156.177,19785.4,19785.4,21564.783,1776.97,1378.0,15396.0,1623.0,0.0,0.0,0.0,1408.0,0.0,0.0,0.0,0.0,950.816,767.491,49.732,11.344,94.5,56.7,43.07,45017.0,9152.0,8223.682,551.312,-2.0,-1.6,0.0,-16.0,1779.383,2079.76,1699.19,500.0,21.78,4300.73,8774.9940000000006,595.0
2020-03-31 10:00:00,27335.803,20677.141,22581.222,20079.418,20079.418,22048.56,1929.255,1389.0,15379.0,1623.0,0.0,0.0,0.0,1697.0,0.0,0.0,0.0,0.148,1075.124,882.719,0.0,11.299,93.3,55.5,40.68,45017.0,9152.0,8223.682,551.312,-2.0,-1.73,0.0,-5.0,1969.142,2079.76,1699.19,500.0,21.78,4300.73,8774.9940000000006,550.0
2020-03-31 11:00:00,27420.306,20634.024,22718.271,20467.4,20467.4,22247.18,1964.326,1389.0,15367.0,1622.0,0.0,0.0,0.0,2093.0,0.0,0.0,0.0,0.0,1029.589,738.508,0.0,11.683,92.1,54.4,37.83,45017.0,9152.0,8258.682,551.312,-2.0,-1.6,0.0,0.0,1779.78,2079.76,1699.19,500.0,21.78,4300.73,8809.9940000000006,548.0
2020-03-31 12:00:00,27169.291,20576.044,22706.037,20378.4,20378.4,22319.502,2049.046,1398.0,15322.0,1621.0,0.0,0.0,0.0,2041.0,0.0,0.0,0.0,0.0,1050.904,869.0,9.545,11.653,90.3,55.2,34.79,45017.0,9152.0,8237.592,551.312,-2.0,-1.6,0.0,0.0,1941.102,2079.76,1699.19,500.0,21.78,4300.73,8788.9040000000005,546.0
2020-03-31 13:00:00,26882.796,20369.21,22428.73,20025.4,20025.4,21993.76,2013.825,1410.0,15371.0,1621.0,0.0,0.0,0.0,1635.0,0.0,0.0,0.0,0.0,1083.231,825.803,48.171,11.155,88.2,51.2,31.76,45017.0,9152.0,8020.77,544.928,-2.0,-1.6,0.0,-8.0,1968.36,2079.76,1699.19,500.0,21.78,4300.73,8565.6980000000003,542.0
2020-03-31 14:00:00,26963.32,20213.593,22204.748,19989.27,19989.27,21873.081,2021.876,1403.0,15491.0,1622.0,0.0,0.0,0.0,1485.0,0.0,0.0,0.0,0.0,1121.271,717.607,33.832,11.101,86.6,50.0,28.6,45017.0,9152.0,8020.77,532.646,-2.0,-1.73,0.0,-8.0,1883.811,2079.76,1699.19,500.0,21.78,4300.73,8553.4159999999993,552.0
2020-03-31 15:00:00,27284.043,20474.03,22350.808,20330.4,20330.4,22223.953,2000.723,1405.0,16415.0,1622.0,0.0,0.0,0.0,909.0,0.0,0.0,0.0,0.0,1322.765,554.502,4.612,11.674,86.2,48.8,25.51,45017.0,9152.0,8044.377,549.08,-2.0,-1.6,0.0,-17.0,1893.553,2079.76,1699.19,500.0,21.78,4300.73,8593.4570000000003,550.0
2020-03-31 16:00:00,27530.377,21166.47,22842.469,21417.27,21417.27,23359.986,2062.906,1396.0,17589.0,1622.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,1442.522,441.145,47.701,11.348,85.8,47.6,23.48,45017.0,9152.0,8254.702,643.08,-2.0,-1.73,0.0,-20.0,1942.716,2079.76,1699.19,500.0,21.78,4300.73,8897.7819999999992,539.0
2020-03-31 17:00:00,28007.237,22294.383,23743.122,22963.4,22963.4,24691.874,2026.271,1365.0,18452.0,1623.0,0.0,0.0,119.0,1426.0,0.0,0.0,0.0,0.0,1496.239,142.3,78.818,11.117,85.8,47.2,21.69,45017.0,9152.0,8670.972,667.819,-2.0,-1.6,0.0,-18.0,1728.474,2079.76,1699.19,500.0,21.78,4300.73,9338.7909999999993,550.0
2020-03-31 18:00:00,29539.386,23601.099,24957.296,24045.27,24045.27,25485.948,2102.849,1301.0,18491.0,1622.0,0.0,0.0,603.0,2036.0,0.0,0.0,0.0,0.0,1350.243,6.996,72.198,11.241,84.6,45.6,19.88,45017.0,9152.0,8720.524,517.644,-2.0,-1.73,0.0,-4.0,1440.678,2079.76,1699.19,500.0,21.78,4300.73,9238.1679999999997,542.0
2020-03-31 19:00:00,29375.963,22544.473,23897.823,22878.4,22878.4,24126.234,2064.783,1310.0,18277.0,1621.0,0.0,0.0,421.0,1266.0,0.0,0.0,0.0,0.0,1228.58,0.0,7.951,11.303,82.6,43.3,16.4,45017.0,9152.0,8717.151,513.152,-2.0,-1.6,0.0,-13.0,1247.834,2079.76,1699.19,500.0,21.78,4300.73,9230.3029999999999,540.0
2020-03-31 20:00:00,27293.446,21007.086,22413.313,20943.27,20943.27,22079.167,2007.743,1306.0,17754.0,1621.0,0.0,0.0,90.0,228.0,0.0,0.0,0.0,0.0,1124.803,0.0,0.0,11.094,81.8,41.7,14.46,45017.0,9186.833,8524.776,671.41,-2.0,-1.73,0.0,-52.0,1135.897,2079.76,1699.19,500.0,21.78,4300.73,9196.1859999999997,543.0
2020-03-31 21:00:00,25251.663,19216.046,20438.76,19272.4,19272.4,20356.411,1954.441,1305.0,17351.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.195,0.0,0.0,10.816,81.4,41.7,14.39,45017.0,9342.0,8744.676,614.029,-2.0,-1.6,0.0,-1001.0,1084.011,2079.76,1699.19,500.0,21.78,4300.73,9358.7049999999999,544.0
2020-03-31 22:00:00,23410.348,17788.878,18868.388,17609.27,17609.27,18542.902,1726.201,1145.0,17147.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.179,0.0,0.0,11.453,82.6,41.7,15.5,45017.0,9342.0,8607.305,600.962,-2.0,-1.73,0.0,-2299.0,933.632,2079.76,1699.19,500.0,21.78,4300.73,9208.2669999999998,542.0
2020-03-31 23:00:00,22376.015,17001.563,17896.27,16263.27,16263.27,17216.559,1604.294,1071.0,16092.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.052,0.0,0.0,10.237,84.6,43.3,18.53,45017.0,9342.0,8466.107,600.962,-2.0,-1.73,0.0,-2517.0,953.289,2079.76,1699.19,500.0,21.78,4300.73,9067.0689999999995,522.0
2020-04-01 00:00:00,21964.211,15973.653,16700.031,15695.4,15695.4,16758.232,1704.954,1069.0,15560.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.539,0.0,0.0,9.293,86.2,44.8,21.69,45017.0,8954.3,8233.256,903.962,-2.0,-1.6,0.0,-2551.0,1062.832,2079.76,1699.19,500.0,21.78,4300.73,9137.2180000000008,498.0
2020-04-01 01:00:00,21486.852,15649.973,16357.728,15450.27,15450.27,16401.964,1716.99,938.0,15423.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.265,0.0,0.0,9.429,88.2,46.8,24.79,45017.0,8930.0,8224.32,903.962,-2.0,-1.73,0.0,-2528.0,951.694,2079.76,1699.19,500.0,21.78,4300.73,9128.2819999999992,495.0
2020-04-01 02:00:00,21366.136,15452.154,16136.543,15211.4,15211.4,16136.822,1691.063,848.0,15319.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.664,0.0,0.0,9.758,89.7,48.0,28.22,45017.0,8930.0,8284.563,903.962,-2.0,-1.6,0.0,-2572.0,925.422,2079.76,1699.19,500.0,21.78,4300.73,9188.5249999999996,492.0
2020-04-01 03:00:00,21535.832,15572.487,16222.955,15206.27,15206.27,16169.168,1657.44,831.0,15317.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.095,0.0,0.0,9.803,91.2,50.0,31.44,45017.0,8751.4,8571.934,903.962,-2.0,-1.73,0.0,-2558.0,962.898,2079.76,1699.19,500.0,21.78,4300.73,9475.8960000000006,492.0
2020-04-01 04:00:00,22623.152,16011.992,16623.471,15574.27,15574.27,16502.843,1640.295,944.0,15506.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,9.573,93.0,52.0,34.79,45017.0,8742.0,8406.206,903.962,-2.0,-1.73,0.0,-2493.0,928.573,2079.76,1699.19,500.0,21.78,4300.73,9310.1679999999997,499.0
2020-04-01 05:00:00,24219.824,16785.945,17394.123,16273.4,16273.4,17122.29,1662.671,1262.0,15519.0,1621.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,839.449,0.0,0.0,9.441,94.3,53.6,38.25,45017.0,9012.317,8349.262,708.152,-2.0,-1.6,0.0,-2131.0,848.89,2079.76,1699.19,500.0,21.78,4300.73,9057.4140000000007,526.0
2020-04-01 06:00:00,25732.427,17555.71,18228.14,17060.27,17060.27,17988.178,1656.855,1324.0,15392.0,1621.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,913.506,4.788,0.0,9.614,96.0,55.5,40.51,45017.0,9073.0,8455.951,708.152,-2.0,-1.73,0.0,-1574.0,927.908,2079.76,1699.19,500.0,21.78,4300.73,9164.1029999999992,665.0
2020-04-01 07:00:00,26887.893,18545.611,19367.972,18182.4,18182.4,19390.353,1626.704,1369.0,15394.0,1621.0,0.0,0.0,221.0,20.0,0.0,0.0,0.0,0.0,967.579,229.567,0.0,10.807,97.5,56.7,41.51,45017.0,9073.0,8329.359,778.918,-2.0,-1.6,0.0,-439.0,1207.953,2079.76,1699.19,500.0,21.78,4300.73,9108.277,679.0
2020-04-01 08:00:00,27754.716,19416.468,20551.13,19291.27,19291.27,20976.821,1689.123,1406.0,15633.0,1622.0,0.0,0.0,90.0,559.0,0.0,0.0,0.0,0.0,915.007,726.795,32.496,11.253,98.4,57.5,41.27,45017.0,9073.0,8316.185,849.684,-1.0,-1.73,0.0,-16.0,1685.551,2079.76,1699.19,500.0,21.78,4300.73,9165.8690000000006,679.0
2020-04-01 09:00:00,27430.625,20163.966,21600.075,19608.27,19608.27,21772.079,1716.927,1423.0,15803.0,1622.0,0.0,0.0,14.0,763.0,0.0,0.0,0.0,0.0,907.042,1076.355,169.501,10.911,97.8,56.7,40.51,45017.0,9073.0,8316.185,849.684,-1.0,-1.73,0.0,-14.0,2163.809,2079.76,1699.19,500.0,21.78,4300.73,9165.8690000000006,705.0
2020-04-01 10:00:00,27443.839,20200.527,21731.082,19656.4,19656.4,22243.673,1885.896,1417.0,15548.0,1621.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0,991.316,1336.518,248.679,10.76,96.3,55.9,39.92,45017.0,9073.0,8147.791,849.684,-1.0,-1.6,0.0,-10.0,2587.273,2079.76,1699.19,500.0,21.78,4300.73,8997.4750000000004,824.0
2020-04-01 11:00:00,27370.49,20034.206,21638.942,19564.4,19564.4,22213.333,1897.04,1406.0,15199.0,1621.0,0.0,0.0,0.0,1348.0,0.0,0.0,0.0,0.0,944.342,1399.521,294.444,10.626,95.1,55.2,38.37,45017.0,9073.0,7908.362,849.684,-1.0,-1.6,0.0,-7.0,2648.933,2079.76,1699.19,500.0,21.78,4300.73,8758.0460000000003,902.0
2020-04-01 12:00:00,27060.621,19904.234,21507.172,19529.27,19529.27,22068.09,1808.086,1398.0,15329.0,1621.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,833.61,1393.917,300.509,10.784,93.6,54.4,36.2,45017.0,9073.0,8042.232,849.684,-1.0,-1.73,0.0,-13.0,2538.82,2079.76,1699.19,500.0,21.78,4300.73,8891.9159999999993,983.0
2020-04-01 13:00:00,26790.981,19811.601,21376.824,19414.4,19414.4,21871.92,1747.89,1418.0,15360.0,1621.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,759.394,1375.694,311.55,10.882,92.4,53.6,34.49,45017.0,9028.667,8015.699,849.684,-1.0,-1.6,0.0,-9.0,2457.52,2079.76,1699.19,500.0,21.78,4300.73,8865.3829999999998,971.0
2020-04-01 14:00:00,27077.45,19926.017,21422.412,19624.27,19624.27,21961.01,1805.257,1422.0,15102.0,1621.0,0.0,0.0,0.0,1484.0,0.0,0.0,0.0,0.0,814.703,1219.27,292.521,10.246,91.5,52.0,33.13,45017.0,8978.0,8042.232,830.125,-1.0,-1.73,0.0,-2.0,2336.74,2079.76,1699.19,500.0,21.78,4300.73,8872.357,783.0
2020-04-01 15:00:00,27320.179,20511.92,21927.534,20070.4,20070.4,22292.376,1828.458,1413.0,15524.0,1621.0,0.0,0.0,0.0,1524.0,0.0,0.0,0.0,0.0,824.041,1072.306,315.34,10.289,90.3,50.0,31.07,45017.0,8784.917,8232.295,871.976,-1.0,-1.6,0.0,-9.0,2221.976,2079.76,1699.19,500.0,21.78,4300.73,9104.2710000000006,946.0
2020-04-01 16:00:00,27718.123,21402.051,22678.133,21236.27,21236.27,23304.75,1876.288,1412.0,16596.0,1621.0,0.0,0.0,0.0,1618.0,0.0,0.0,0.0,0.0,850.201,849.546,357.712,11.021,89.0,47.2,28.66,45017.0,8647.0,8303.069,884.249,-1.0,-1.73,0.0,-8.0,2068.48,2079.76,1699.19,500.0,21.78,4300.73,9187.3179999999993,852.0
2020-04-01 17:00:00,28401.238,22612.387,23688.48,23065.27,23065.27,24631.145,1914.405,1379.0,18339.0,1621.0,0.0,0.0,24.0,1715.0,0.0,0.0,0.0,0.0,866.121,341.754,347.263,10.737,87.0,47.2,25.9,45017.0,8602.667,8250.333,778.264,-1.0,-1.73,0.0,-10.0,1565.875,2079.76,1699.19,500.0,21.78,4300.73,9028.5969999999998,870.0
2020-04-01 18:00:00,29875.423,24084.741,25031.637,24297.53,24297.53,25527.533,1970.867,1279.0,19051.0,1621.0,0.0,0.0,484.0,1868.0,0.0,0.0,0.0,0.0,880.513,13.365,325.884,10.241,85.8,44.8,23.15,45017.0,8552.0,8408.832,872.669,-1.0,-1.47,0.0,-3.0,1230.003,2079.76,1699.19,500.0,21.78,4300.73,9281.5010000000002,870.0
