Date Time Hour Beginning,RSA Contracted Forecast,Dispatchable Generation,RSA Contracted Demand,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,Total RE,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF
2017/04/01 12:00:00 AM,22523.446,22481.62,22785.907,20762.08,1578.0,0.0,0.0,0.0,0.0,304.287,5022.368,3544.365,473.333,4017.698
2017/04/01 01:00:00 AM,22137.502,21919.7,22344.81,20636.9,1576.0,0.0,0.0,0.0,0.0,425.11,5025.535,3086.385,474.0,3560.385
2017/04/01 02:00:00 AM,22030.078,21808.03,22242.091,20511.49,1575.0,0.0,0.0,0.0,0.0,434.061,5025.535,3073.885,474.0,3547.885
2017/04/01 03:00:00 AM,22072.099,21872.13,22254.65,20586.46,1574.0,0.0,0.0,0.0,0.0,382.52,5025.535,2822.285,474.0,3296.285
2017/04/01 04:00:00 AM,22403.653,22230.29,22554.688,20942.75,1575.0,0.0,0.0,0.0,0.0,324.398,5025.535,2670.174,474.0,3144.174
2017/04/01 05:00:00 AM,23115.166,23039.13,23273.316,21757.33,1573.0,0.0,0.0,0.0,0.0,234.186,5025.535,2750.245,474.0,3224.245
2017/04/01 06:00:00 AM,24223.765,24168.23,24347.155,22857.69,1573.0,0.0,0.0,0.0,0.0,178.925,5025.535,2719.65,474.0,3193.65
2017/04/01 07:00:00 AM,25871.468,25722.19,26129.348,23237.26,1572.0,0.0,0.0,207.0,0.0,407.158,5025.535,2703.476,474.0,3177.476
2017/04/01 08:00:00 AM,27505.06,26283.34,27117.704,23424.67,1572.0,0.0,0.0,212.0,101.0,834.364,5663.475,2798.787,474.0,3272.787
2017/04/01 09:00:00 AM,27739.823,26328.38,27494.689,23199.71,1572.0,0.0,0.0,212.0,250.0,1166.309,5663.475,2834.468,474.0,3308.468
2017/04/01 10:00:00 AM,27606.587,26000.78,27353.936,22981.11,1571.0,0.0,0.0,92.0,254.0,1353.156,5663.475,3048.633,479.667,3528.3
2017/04/01 11:00:00 AM,27421.555,25733.93,27179.44,22572.26,1571.0,0.0,0.0,90.0,400.0,1445.51,5663.475,3365.883,598.951,3964.834
2017/04/01 12:00:00 PM,27248.985,25524.52,26956.378,22581.98,1570.0,0.0,0.0,90.0,201.0,1431.858,5663.475,3128.738,615.84,3744.578
2017/04/01 01:00:00 PM,26909.439,25079.89,26596.848,22340.09,1569.0,0.0,0.0,90.0,0.0,1516.958,5663.475,2914.208,672.957,3587.165
2017/04/01 02:00:00 PM,26437.821,24589.98,26090.736,21833.18,1569.0,0.0,0.0,90.0,0.0,1500.756,5663.475,2963.192,762.59,3725.782
2017/04/01 03:00:00 PM,26018.251,24743.21,26065.698,21463.54,1570.0,0.0,0.0,90.0,499.0,1322.488,5663.475,2972.056,751.19,3723.246
2017/04/01 04:00:00 PM,26085.571,25215.56,26268.017,21454.89,1569.0,0.0,0.0,90.0,958.0,1052.457,5650.24,2976.921,758.358,3735.279
2017/04/01 05:00:00 PM,26542.114,26013.02,26705.798,22266.22,1569.0,0.0,0.0,90.0,942.0,692.378,5610.535,3156.367,796.209,3952.576
2017/04/01 06:00:00 PM,28350.545,27776.86,28357.096,23915.19,1569.0,0.0,0.0,178.0,979.0,580.236,5610.535,3227.038,853.6,4080.638
2017/04/01 07:00:00 PM,28467.206,27963.83,28515.441,24242.03,1568.0,0.0,0.0,210.0,823.0,551.611,5610.535,3252.468,818.933,4071.401
2017/04/01 08:00:00 PM,26363.545,26283.37,26749.786,23697.83,1568.0,0.0,0.0,33.0,0.0,466.416,5610.535,3752.168,797.507,4549.675
2017/04/01 09:00:00 PM,24673.673,24985.2,25374.349,22962.53,1568.0,0.0,0.0,0.0,0.0,389.149,5610.535,3726.216,538.537,4264.753
2017/04/01 10:00:00 PM,23237.671,23424.41,23758.389,21838.74,1568.0,0.0,0.0,0.0,0.0,333.979,5610.535,3090.0,522.67,3612.67
2017/04/01 11:00:00 PM,22367.124,22289.16,22538.7,21052.49,1568.0,0.0,0.0,0.0,0.0,249.54,5610.535,2930.946,522.67,3453.616
2017/04/02 12:00:00 AM,21384.787,21552.04,21727.023,20284.37,1568.0,0.0,0.0,0.0,0.0,174.983,5610.535,2813.946,522.67,3336.616
2017/04/02 01:00:00 AM,21085.947,21063.49,21218.485,20053.82,1569.0,0.0,0.0,0.0,0.0,154.995,5610.535,2774.946,522.67,3297.616
2017/04/02 02:00:00 AM,20952.695,20930.87,21084.482,20058.2,1568.0,0.0,0.0,0.0,0.0,153.612,5610.535,2774.946,522.67,3297.616
2017/04/02 03:00:00 AM,20993.343,20985.26,21144.893,20056.72,1566.0,0.0,0.0,0.0,0.0,159.633,5610.535,2774.946,522.67,3297.616
2017/04/02 04:00:00 AM,21238.674,21104.07,21290.344,20041.27,1567.0,0.0,0.0,0.0,0.0,186.274,5610.535,2774.946,522.67,3297.616
2017/04/02 05:00:00 AM,21813.477,21642.05,21866.356,20412.51,1566.0,0.0,0.0,0.0,0.0,224.306,5610.535,2758.897,522.67,3281.567
2017/04/02 06:00:00 AM,23170.029,22585.4,22827.304,21106.6,1565.0,0.0,0.0,0.0,0.0,241.904,5610.535,2745.766,522.67,3268.436
2017/04/02 07:00:00 AM,25141.329,24589.69,25080.685,21285.02,1565.0,0.0,0.0,206.0,492.0,490.995,5610.535,2745.766,522.67,3268.436
2017/04/02 08:00:00 AM,26748.007,24895.71,25818.849,21825.04,1565.0,0.0,0.0,212.0,435.0,923.139,5667.404,2737.504,504.99,3242.494
2017/04/02 09:00:00 AM,27322.3,25629.94,26897.156,22020.4,1565.0,0.0,0.0,210.0,693.0,1267.216,5702.755,2732.536,494.0,3226.536
2017/04/02 10:00:00 AM,27401.854,25116.29,26642.098,21684.49,1564.0,0.0,0.0,90.0,645.0,1525.808,5702.755,2729.071,494.0,3223.071
2017/04/02 11:00:00 AM,27358.53,24996.26,26617.832,21375.72,1563.0,0.0,0.0,90.0,837.0,1621.572,5702.755,2964.442,494.0,3458.442
2017/04/02 12:00:00 PM,27012.057,24747.42,26426.703,21284.49,1563.0,0.0,0.0,90.0,684.0,1679.283,5702.755,3093.046,494.0,3587.046
2017/04/02 01:00:00 PM,26433.854,24308.98,26024.069,21155.44,1562.0,0.0,0.0,90.0,376.0,1715.089,5621.088,3093.046,494.0,3587.046
2017/04/02 02:00:00 PM,25929.092,23824.95,25497.161,21063.15,1561.0,0.0,0.0,90.0,0.0,1672.211,5602.755,3130.499,494.0,3624.499
2017/04/02 03:00:00 PM,25795.973,23914.3,25409.472,21029.5,1561.0,0.0,0.0,90.0,117.0,1495.172,5602.755,3154.926,494.0,3648.926
2017/04/02 04:00:00 PM,25935.313,24240.18,25469.0,21230.25,1560.0,0.0,0.0,90.0,244.0,1228.82,5545.886,3165.878,515.392,3681.27
2017/04/02 05:00:00 PM,26639.203,24861.52,25848.973,22095.85,1559.0,0.0,0.0,90.0,0.0,987.453,5510.535,3197.102,528.69,3725.792
2017/04/02 06:00:00 PM,28861.309,27507.0,28183.951,23845.33,1559.0,0.0,0.0,179.0,816.0,676.951,5328.485,3461.176,518.69,3979.866
2017/04/02 07:00:00 PM,29172.534,27642.94,28280.343,24465.14,1557.0,0.0,0.0,210.0,340.0,637.403,5179.535,3449.848,508.69,3958.538
2017/04/02 08:00:00 PM,27130.755,25795.25,26394.146,23396.71,1557.0,0.0,0.0,32.0,0.0,598.896,5179.535,3380.153,508.69,3888.843
2017/04/02 09:00:00 PM,25047.618,24296.6,24842.412,23048.06,1556.0,0.0,0.0,0.0,0.0,545.812,5179.535,3366.286,508.69,3874.976
2017/04/02 10:00:00 PM,23202.802,22546.87,23041.338,21657.07,1556.0,0.0,0.0,0.0,0.0,494.468,5179.535,3055.469,508.69,3564.159
2017/04/02 11:00:00 PM,22234.27,21556.05,22047.46,20667.51,1556.0,0.0,0.0,0.0,0.0,491.41,5179.535,3000.353,508.69,3509.043
2017/04/03 12:00:00 AM,21282.051,21147.82,21561.765,20284.15,1555.0,0.0,0.0,0.0,0.0,413.945,5179.535,3000.353,508.69,3509.043
2017/04/03 01:00:00 AM,21059.983,20953.0,21253.802,20355.33,1556.0,0.0,0.0,0.0,0.0,300.802,5179.535,3000.353,508.69,3509.043
2017/04/03 02:00:00 AM,20901.31,20925.39,21181.907,20393.46,1555.0,0.0,0.0,0.0,0.0,256.517,5179.535,3000.353,508.69,3509.043
2017/04/03 03:00:00 AM,20998.552,21070.55,21319.209,20353.88,1555.0,0.0,0.0,0.0,0.0,248.659,5179.535,3133.52,508.69,3642.21
2017/04/03 04:00:00 AM,22232.103,21734.67,22075.88,20409.87,1555.0,0.0,0.0,0.0,0.0,341.21,5179.535,3535.353,508.69,4044.043
2017/04/03 05:00:00 AM,23907.857,23714.43,23974.866,21367.76,1555.0,0.0,0.0,0.0,0.0,260.436,5179.535,3776.771,508.69,4285.461
2017/04/03 06:00:00 AM,25472.851,25589.28,25793.752,22466.48,1554.0,0.0,0.0,0.0,461.0,204.472,5179.535,3897.697,508.69,4406.387
2017/04/03 07:00:00 AM,26991.742,25852.96,26314.275,22701.29,1554.0,0.0,0.0,189.0,291.0,461.315,5179.535,4648.595,508.69,5157.285
2017/04/03 08:00:00 AM,28284.115,27440.58,28357.623,23257.91,1554.0,0.0,0.0,212.0,1302.0,917.043,5205.185,4655.688,508.69,5164.378
2017/04/03 09:00:00 AM,28805.271,27750.35,29009.389,23692.68,1553.0,0.0,0.0,212.0,1188.0,1244.039,5236.535,4086.867,508.69,4595.557
2017/04/03 10:00:00 AM,29000.07,28169.72,29549.286,23966.05,1553.0,0.0,0.0,97.0,1462.0,1379.566,5236.535,4037.185,509.759,4546.943
2017/04/03 11:00:00 AM,29043.448,28263.55,29729.536,24530.88,1555.0,0.0,0.0,90.0,1008.0,1465.986,5236.535,4189.195,530.06,4719.255
2017/04/03 12:00:00 PM,28965.189,27873.94,29356.873,24435.27,1557.0,0.0,0.0,90.0,698.0,1482.933,5236.535,4283.862,534.329,4818.191
2017/04/03 01:00:00 PM,28705.484,27711.42,29134.3,24279.62,1556.0,0.0,0.0,90.0,694.0,1422.88,5236.535,4566.195,509.73,5075.925
2017/04/03 02:00:00 PM,28684.444,27790.702,29147.741,24286.08,1556.0,0.0,0.0,90.0,763.0,1357.039,5236.535,5328.43,509.73,5838.16
2017/04/03 03:00:00 PM,28868.398,28230.848,29451.673,24439.96,1556.0,0.0,0.0,90.0,1044.0,1220.825,5236.535,5363.433,536.742,5900.174
2017/04/03 04:00:00 PM,29027.842,28557.79,29597.424,24794.12,1552.0,0.0,0.0,90.0,1020.0,1039.634,5236.535,5340.084,630.834,5970.919
2017/04/03 05:00:00 PM,29446.531,28735.28,29429.6,25131.61,1551.0,0.0,25.0,90.0,844.0,694.32,5236.535,5256.832,633.589,5890.42
2017/04/03 06:00:00 PM,31082.965,30445.903,31017.774,25705.22,1551.0,0.0,177.0,197.0,1592.0,571.871,5236.535,5514.896,768.0,6282.896
2017/04/03 07:00:00 PM,30910.586,29997.046,30586.431,25157.91,1551.0,0.0,141.0,209.0,1516.0,589.385,5236.535,5830.062,693.813,6523.875
2017/04/03 08:00:00 PM,28549.922,28259.841,28766.568,24593.52,1551.0,0.0,9.0,20.0,801.0,506.727,5236.535,5796.71,567.653,6364.363
2017/04/03 09:00:00 PM,26317.627,26066.07,26527.86,23924.53,1551.0,0.0,0.0,0.0,25.0,461.79,5236.535,5613.219,529.1,6142.319
2017/04/03 10:00:00 PM,24244.253,24194.09,24570.6,23161.16,1551.0,0.0,0.0,0.0,0.0,376.51,5236.535,5082.478,483.6,5566.078
2017/04/03 11:00:00 PM,23195.6,23155.59,23442.945,22267.05,1551.0,0.0,0.0,0.0,0.0,287.355,5236.535,4458.802,473.331,4932.133
2017/04/04 12:00:00 AM,22369.138,22623.99,22867.706,21737.32,1551.0,0.0,0.0,0.0,0.0,243.716,5236.535,4657.215,472.19,5129.405
2017/04/04 01:00:00 AM,22120.992,22329.86,22597.325,21594.19,1549.0,0.0,0.0,0.0,0.0,267.465,5236.535,4330.391,472.19,4802.581
2017/04/04 02:00:00 AM,21983.184,22005.95,22308.654,21443.28,1549.0,0.0,0.0,0.0,0.0,302.704,5236.535,3760.091,472.19,4232.281
2017/04/04 03:00:00 AM,22297.618,22081.64,22508.3,21492.97,1548.0,0.0,0.0,0.0,0.0,426.66,5236.535,3500.667,472.19,3972.857
2017/04/04 04:00:00 AM,23096.724,22672.75,23248.36,21721.08,1548.0,0.0,0.0,0.0,0.0,575.61,5236.535,3500.667,472.19,3972.857
2017/04/04 05:00:00 AM,24939.097,24437.62,25051.644,22480.08,1547.0,0.0,0.0,0.0,0.0,614.024,5236.535,3489.236,472.19,3961.426
2017/04/04 06:00:00 AM,26461.791,25887.67,26512.151,23267.87,1546.0,0.0,0.0,0.0,0.0,624.481,5236.535,3376.338,472.19,3848.528
2017/04/04 07:00:00 AM,27501.715,26927.61,27862.296,23820.94,1546.0,0.0,0.0,195.0,266.0,934.686,5236.535,3373.579,472.19,3845.769
2017/04/04 08:00:00 AM,28530.511,27293.89,28587.287,23904.09,1546.0,0.0,0.0,212.0,502.0,1293.397,5236.535,3627.772,472.19,4099.962
2017/04/04 09:00:00 AM,28689.596,27417.67,28973.575,23886.13,1545.0,0.0,0.0,212.0,622.0,1555.905,5236.535,3892.193,472.19,4364.383
2017/04/04 10:00:00 AM,28886.293,27134.19,28807.701,24086.52,1546.0,1.0,0.0,96.0,254.0,1673.511,5236.535,3923.824,472.19,4396.014
2017/04/04 11:00:00 AM,29077.953,27487.0,29250.747,24168.2,1546.0,1.0,0.0,90.0,532.0,1763.747,5193.785,4010.152,472.19,4482.342
2017/04/04 12:00:00 PM,28973.873,27246.93,29093.024,23922.13,1546.0,0.0,0.0,90.0,537.0,1846.094,5179.535,4010.152,472.19,4482.342
2017/04/04 01:00:00 PM,28765.314,26887.614,28741.24,23930.81,1546.0,0.0,16.0,90.0,154.0,1853.626,5179.535,4044.069,472.19,4516.259
2017/04/04 02:00:00 PM,28855.926,27190.183,29065.278,23847.11,1545.0,0.0,106.0,90.0,277.0,1875.095,5179.535,4195.152,472.19,4667.342
2017/04/04 03:00:00 PM,28954.964,27694.746,29400.405,24195.35,1543.0,0.0,142.0,90.0,277.0,1705.659,5179.535,4142.938,472.19,4615.128
2017/04/04 04:00:00 PM,29164.36,28137.16,29522.73,24655.81,1542.0,0.0,139.0,90.0,278.0,1385.57,5179.535,4078.469,472.19,4550.659
2017/04/04 05:00:00 PM,29300.68,28659.5,29613.522,25231.7,1541.0,0.0,6.0,94.0,385.0,954.022,5179.535,4069.685,472.19,4541.875
2017/04/04 06:00:00 PM,30844.498,30238.603,30892.264,26223.38,1540.0,0.0,0.0,210.0,870.0,653.661,5179.535,4070.483,480.723,4551.207
2017/04/04 07:00:00 PM,30678.025,30193.398,30736.742,25853.17,1538.0,0.0,0.0,204.0,1430.0,543.344,5179.535,4349.96,499.14,4849.1
2017/04/04 08:00:00 PM,28278.497,28068.65,28535.953,24581.85,1538.0,0.0,0.0,6.0,831.0,467.303,5179.535,4320.709,494.707,4815.416
2017/04/04 09:00:00 PM,26386.329,26139.49,26513.998,23787.95,1538.0,0.0,0.0,0.0,0.0,374.508,5179.535,4298.551,490.44,4788.991
2017/04/04 10:00:00 PM,24571.682,24111.02,24425.915,22662.48,1537.0,0.0,0.0,0.0,0.0,314.895,5179.535,4172.358,490.44,4662.798
2017/04/04 11:00:00 PM,23151.938,23282.2,23510.882,22202.4,1537.0,0.0,0.0,0.0,0.0,228.682,5179.535,4033.027,490.44,4523.467
2017/04/05 12:00:00 AM,22522.755,22607.52,22759.485,21897.98,1536.0,0.0,0.0,0.0,0.0,151.965,5179.535,4015.104,490.44,4505.544
2017/04/05 01:00:00 AM,22115.027,22304.06,22407.5,21603.39,1535.0,0.0,0.0,0.0,0.0,103.44,5179.535,4010.071,490.44,4500.511
2017/04/05 02:00:00 AM,22036.875,22191.6,22265.457,21474.93,1535.0,0.0,0.0,0.0,0.0,73.857,5179.535,3815.404,490.44,4305.844
2017/04/05 03:00:00 AM,22184.431,22250.05,22449.623,21536.38,1535.0,0.0,0.0,0.0,0.0,72.073,5179.535,3616.72,490.44,4107.16
2017/04/05 04:00:00 AM,22906.347,23146.53,23261.439,21916.86,1536.0,0.0,0.0,0.0,0.0,99.909,5179.535,3162.482,490.44,3652.922
2017/04/05 05:00:00 AM,24557.48,24671.82,24791.82,22204.15,1533.0,0.0,0.0,0.0,70.0,120.0,5179.535,3162.482,490.44,3652.922
2017/04/05 06:00:00 AM,26109.764,26231.42,26367.269,23153.75,1534.0,0.0,0.0,0.0,443.0,135.849,5179.535,3200.343,490.44,3690.783
2017/04/05 07:00:00 AM,27113.718,26982.25,27317.571,23648.71,1534.0,0.0,0.0,184.0,503.0,335.321,5179.535,3222.262,490.44,3712.702
2017/04/05 08:00:00 AM,28255.214,27932.03,28721.258,24132.1,1534.0,0.0,0.0,212.0,886.0,774.228,5236.535,3224.595,490.44,3715.035
2017/04/05 09:00:00 AM,28721.094,27675.53,28954.426,23857.99,1534.0,0.0,0.0,212.0,916.0,1248.896,5236.535,3242.262,490.44,3732.702
2017/04/05 10:00:00 AM,29274.317,27650.43,29288.411,23754.76,1534.0,0.0,0.0,102.0,1056.0,1617.981,5236.535,3240.929,490.44,3731.369
2017/04/05 11:00:00 AM,29416.164,27557.686,29458.548,23686.07,1534.0,0.0,0.0,90.0,954.0,1880.862,5236.535,3271.771,490.44,3762.211
2017/04/05 12:00:00 PM,29281.114,27187.236,29309.237,23780.36,1533.0,0.0,0.0,90.0,332.0,2102.001,5236.535,3381.495,490.44,3871.935
2017/04/05 01:00:00 PM,29324.984,27050.674,29156.541,23627.95,1533.0,0.0,81.0,90.0,472.0,2100.867,5236.535,3486.67,490.44,3977.11
2017/04/05 02:00:00 PM,29401.02,27211.44,29237.897,23706.77,1533.0,0.0,140.0,90.0,534.0,2026.457,5236.535,3623.269,490.44,4113.709
2017/04/05 03:00:00 PM,29591.937,27495.57,29411.064,23722.77,1533.0,0.0,137.0,90.0,799.0,1915.494,5236.535,3599.538,490.44,4089.978
2017/04/05 04:00:00 PM,29648.145,27862.59,29552.953,24063.05,1533.0,0.0,20.0,90.0,1003.0,1660.363,5236.535,3681.588,490.44,4172.028
2017/04/05 05:00:00 PM,29892.671,28560.96,29926.132,24934.29,1532.0,0.0,0.0,90.0,950.0,1335.172,5236.535,3682.642,490.44,4173.082
2017/04/05 06:00:00 PM,31366.015,30090.85,31231.435,26088.18,1531.0,0.0,0.0,193.0,1195.0,1105.585,5211.868,3757.403,500.653,4258.056
2017/04/05 07:00:00 PM,30857.522,29442.86,30566.419,25667.32,1529.0,0.0,0.0,209.0,963.0,1063.559,5088.535,3764.815,531.928,4296.743
2017/04/05 08:00:00 PM,29109.243,27420.52,28523.035,24201.72,1528.0,0.0,0.0,28.0,629.0,1102.515,5088.535,3286.103,530.6,3816.703
2017/04/05 09:00:00 PM,27190.828,25130.13,26203.506,23318.59,1527.0,0.0,0.0,0.0,0.0,1073.376,5088.535,3167.875,530.6,3698.475
2017/04/05 10:00:00 PM,25153.084,23654.21,24601.788,22390.41,1527.0,0.0,0.0,0.0,0.0,947.578,5088.535,3471.043,530.6,4001.643
2017/04/05 11:00:00 PM,23994.123,22519.08,23456.495,21794.54,1527.0,0.0,0.0,0.0,0.0,937.415,5088.535,3439.543,514.839,3954.382
2017/04/06 12:00:00 AM,22953.344,21829.82,22879.293,21300.15,1527.0,0.0,0.0,0.0,0.0,1049.473,4921.868,3505.022,543.913,4048.935
2017/04/06 01:00:00 AM,22635.907,21389.39,22549.802,21269.72,1526.0,0.0,0.0,0.0,0.0,1160.412,4888.535,3450.701,544.48,3995.181
2017/04/06 02:00:00 AM,22445.116,21198.02,22252.905,21189.35,1526.0,0.0,0.0,0.0,0.0,1054.885,4888.535,3430.492,544.48,3974.972
2017/04/06 03:00:00 AM,22560.096,21509.81,22369.766,21150.27,1527.0,0.0,0.0,0.0,0.0,859.956,4888.535,3488.788,544.48,4033.268
2017/04/06 04:00:00 AM,23251.948,22462.16,23234.108,21338.49,1528.0,0.0,0.0,0.0,0.0,771.948,4888.535,3652.356,544.48,4196.836
2017/04/06 05:00:00 AM,25183.496,24152.46,24800.899,21617.79,1528.0,0.0,0.0,0.0,63.0,648.439,4888.535,3755.834,544.48,4300.314
2017/04/06 06:00:00 AM,26903.15,25975.61,26470.951,22318.94,1527.0,0.0,0.0,0.0,996.0,495.341,4635.035,3595.222,544.48,4139.702
2017/04/06 07:00:00 AM,27857.565,26973.37,27695.684,22708.83,1527.0,0.0,0.0,112.0,1474.0,722.314,4303.535,3594.499,544.48,4138.979
2017/04/06 08:00:00 AM,29139.944,27893.91,28880.355,23514.11,1527.0,0.0,0.0,212.0,1462.0,986.445,4303.535,3594.499,544.48,4138.979
2017/04/06 09:00:00 AM,29458.876,27833.69,29173.574,23574.15,1529.0,0.0,0.0,212.0,1334.0,1324.884,4451.785,3594.499,528.147,4122.646
2017/04/06 10:00:00 AM,29715.893,27610.27,29227.373,23512.34,1529.0,0.0,0.0,96.0,1270.0,1602.103,4896.535,3595.199,524.48,4119.679
2017/04/06 11:00:00 AM,29851.495,27645.19,29360.648,23474.65,1531.0,2.0,0.0,90.0,1354.0,1715.458,4896.535,3595.499,524.48,4119.979
2017/04/06 12:00:00 PM,29648.999,27532.815,29254.71,23265.37,1532.0,0.0,0.0,90.0,1392.0,1721.895,4844.285,4043.999,501.48,4545.479
2017/04/06 01:00:00 PM,29517.877,27215.965,29052.195,23399.42,1530.0,0.0,0.0,90.0,510.0,1836.23,4839.535,3971.689,494.48,4466.169
2017/04/06 02:00:00 PM,29578.975,27174.472,29066.392,23334.48,1530.0,0.0,0.0,90.0,502.0,1891.92,4839.535,3873.343,507.98,4381.323
2017/04/06 03:00:00 PM,29853.994,27543.96,29297.834,23277.92,1529.0,0.0,0.0,90.0,810.0,1753.874,4839.535,3590.441,524.48,4114.921
2017/04/06 04:00:00 PM,29994.743,27992.829,29506.041,23602.73,1528.0,0.0,0.0,90.0,1025.0,1513.212,4839.535,3507.221,524.48,4031.701
2017/04/06 05:00:00 PM,30409.785,28871.579,30081.203,24520.19,1529.0,0.0,0.0,92.0,988.0,1209.624,4918.702,3469.148,525.739,3994.887
2017/04/06 06:00:00 PM,31452.584,29985.38,31171.446,25844.82,1529.0,0.0,0.0,210.0,1163.0,1166.066,5029.535,3613.298,548.317,4161.615
2017/04/06 07:00:00 PM,31156.316,28525.22,29696.66,24890.55,1529.0,0.0,0.0,205.0,839.0,1131.44,5029.535,3626.808,566.442,4193.25
2017/04/06 08:00:00 PM,29328.59,26796.25,27810.094,23534.71,1529.0,0.0,0.0,0.0,673.0,1013.844,5029.535,3553.129,565.942,4119.071
2017/04/06 09:00:00 PM,27113.076,24941.19,25836.867,22733.52,1530.0,0.0,0.0,0.0,60.0,895.677,5029.535,3458.252,536.442,3994.694
2017/04/06 10:00:00 PM,25046.721,23590.56,24326.391,22682.89,1528.0,0.0,0.0,0.0,0.0,735.831,5029.535,3640.986,536.442,4177.428
2017/04/06 11:00:00 PM,23836.773,22570.2,23125.516,22246.53,1529.0,0.0,0.0,0.0,0.0,555.316,4966.535,3737.582,513.785,4251.368
2017/04/07 12:00:00 AM,22493.21,22088.17,22561.837,21773.37,1527.0,0.0,0.0,0.0,0.0,473.667,4849.535,3692.336,497.602,4189.938
2017/04/07 01:00:00 AM,22102.242,21868.42,22305.616,21542.88,1527.0,0.0,0.0,0.0,0.0,437.196,4849.535,3691.675,497.602,4189.277
2017/04/07 02:00:00 AM,21986.999,21806.21,22260.702,21466.41,1526.0,0.0,0.0,0.0,0.0,454.492,4844.785,3740.425,497.602,4238.027
2017/04/07 03:00:00 AM,22186.041,21855.34,22338.195,21513.54,1525.0,0.0,0.0,0.0,0.0,482.855,4794.535,3916.675,497.602,4414.277
2017/04/07 04:00:00 AM,23284.334,23841.13,24361.096,22042.46,1526.0,0.0,0.0,0.0,0.0,519.966,4794.535,3909.472,497.602,4407.074
2017/04/07 05:00:00 AM,25143.888,24498.93,25056.341,22509.26,1525.0,0.0,0.0,0.0,0.0,557.411,4794.535,3914.871,497.602,4412.473
2017/04/07 06:00:00 AM,26813.058,25017.85,25732.054,22169.31,1525.0,0.0,0.0,0.0,284.0,534.204,4794.535,3918.023,493.293,4411.316
2017/04/07 07:00:00 AM,27688.893,26686.06,27167.227,22978.26,1525.0,0.0,0.0,118.0,931.0,474.5,4794.535,3584.509,502.093,4086.602
2017/04/07 08:00:00 AM,28864.44,28171.67,28772.518,24109.0,1526.0,0.0,0.0,205.0,1157.0,600.848,4794.535,4117.662,559.853,4677.515
2017/04/07 09:00:00 AM,29140.014,28533.38,29370.303,24405.45,1526.0,0.0,0.0,212.0,1214.0,836.923,4794.535,4043.219,582.018,4625.237
2017/04/07 10:00:00 AM,29281.219,28746.74,29625.608,24770.2,1526.0,0.0,0.0,94.0,1169.0,878.868,4794.535,4146.914,565.584,4712.498
2017/04/07 11:00:00 AM,29353.532,28547.47,29471.775,24877.67,1526.0,0.0,0.0,90.0,873.0,924.305,4766.699,4146.349,619.499,4765.848
2017/04/07 12:00:00 PM,29220.135,28014.41,29051.179,24672.74,1525.0,0.0,0.0,90.0,536.0,1036.769,4759.0,4303.855,634.412,4938.267
2017/04/07 01:00:00 PM,28800.904,27938.9,29010.995,24174.1,1524.0,0.0,0.0,90.0,951.0,1072.095,4759.0,4163.47,634.412,4797.882
2017/04/07 02:00:00 PM,28484.471,26334.84,27484.63,23864.04,1524.0,0.0,0.0,90.0,225.0,1149.79,4759.0,4177.409,611.612,4789.021
2017/04/07 03:00:00 PM,28426.606,27419.27,28538.828,23861.6,1524.0,0.0,0.0,90.0,772.0,1119.558,4759.0,4186.843,594.096,4780.939
2017/04/07 04:00:00 PM,28343.334,27857.62,28816.53,24115.82,1523.0,0.0,0.0,90.0,969.0,958.91,4759.0,4216.276,596.137,4812.413
2017/04/07 05:00:00 PM,28827.997,28419.84,29238.673,24756.04,1523.0,0.0,0.0,92.0,917.0,818.833,4759.0,4290.758,604.056,4894.814
2017/04/07 06:00:00 PM,29791.52,29833.54,30565.735,25282.0,1523.0,0.0,0.0,210.0,1694.0,732.195,4759.0,4181.436,641.423,4822.859
2017/04/07 07:00:00 PM,29644.423,28847.76,29645.339,24611.96,1523.0,0.0,0.0,211.0,1384.0,797.579,4759.0,4088.946,635.539,4724.485
2017/04/07 08:00:00 PM,27930.809,27145.33,27825.354,23705.66,1524.0,0.0,0.0,12.0,800.0,680.024,4759.0,4232.174,634.536,4866.71
2017/04/07 09:00:00 PM,26234.996,25340.82,26026.241,22620.15,1524.0,0.0,0.0,0.0,158.0,685.421,4646.5,4214.633,634.536,4849.169
2017/04/07 10:00:00 PM,24829.913,23495.58,24204.428,22139.91,1522.0,0.0,0.0,0.0,0.0,708.848,4624.0,4096.018,634.536,4730.554
2017/04/07 11:00:00 PM,23500.025,22375.62,23091.794,21488.82,1520.0,0.0,0.0,0.0,0.0,716.174,4624.0,4037.914,634.536,4672.45
2017/04/08 12:00:00 AM,22522.761,22011.61,22678.699,21112.94,1519.0,0.0,0.0,0.0,0.0,667.089,4624.0,3928.015,634.536,4562.551
2017/04/08 01:00:00 AM,21997.496,21733.77,22319.776,21048.97,1520.0,0.0,0.0,0.0,0.0,586.006,4711.733,3919.111,634.536,4553.647
2017/04/08 02:00:00 AM,21813.485,21361.56,21928.918,20669.89,1520.0,0.0,0.0,0.0,0.0,567.358,5000.0,3828.322,634.536,4462.858
2017/04/08 03:00:00 AM,21877.458,21542.27,22106.922,20927.34,1519.0,0.0,0.0,0.0,0.0,564.652,5000.0,3809.471,606.536,4416.007
